recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,history_log
1,1) $0 - $100,74.21,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0,1,4.306898911982042
10,5) $500 - $750,503.89,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,6.2223579902822514
10,2) $100 - $200,178.63,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,5.185316627460793
3,3) $200 - $350,239.39,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.478094021157034
9,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177
8,4) $350 - $500,401.25,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0,0,5.9945846744442255
11,2) $100 - $200,166.75,0,1,Surburban,1,Phone,Mens E-Mail,1,0,0,1,5.1164956847957335
8,5) $500 - $750,539.55,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,6.290735458809743
3,3) $200 - $350,239.9,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0,0,5.480222169845649
10,2) $100 - $200,104.75,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.6515765588022475
5,1) $0 - $100,29.99,1,0,Rural,0,Web,No E-Mail,0,0,0,0,3.4008639927609177
4,5) $500 - $750,561.79,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,6.331128114582922
6,3) $200 - $350,255.32,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,5.5425176603878565
3,1) $0 - $100,88.5,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,4.483002552013883
9,3) $200 - $350,301.26,1,1,Surburban,0,Phone,No E-Mail,1,0,0,0,5.707973679274669
12,2) $100 - $200,112.06,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,4.719034442137138
6,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
4,3) $200 - $350,207.52,1,1,Surburban,0,Multichannel,No E-Mail,1,0,0,0,5.335227720568134
8,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
4,1) $0 - $100,85.82,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,4.452252079563379
1,2) $100 - $200,166.88,0,1,Urban,1,Web,No E-Mail,0,0,0,0,5.117274991252462
11,1) $0 - $100,63.58,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,4.152298955482657
1,"7) $1,000 +",1113.09,0,1,Urban,1,Multichannel,Mens E-Mail,1,0,0,1,7.014895210540039
11,1) $0 - $100,68.04,0,1,Rural,0,Web,Mens E-Mail,0,0,0,1,4.220095767527661
2,3) $200 - $350,343.09,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0,0,5.837992803418082
1,3) $200 - $350,340.07,1,0,Surburban,0,Web,No E-Mail,1,0,0,0,5.829151478772285
5,2) $100 - $200,100.4,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,4.609162207257629
8,1) $0 - $100,79.2,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,4.37197629882038
3,1) $0 - $100,75.91,0,1,Urban,1,Web,No E-Mail,0,0,0,0,4.3295484280286765
3,1) $0 - $100,72.63,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,4.285378059618076
6,1) $0 - $100,71.22,1,0,Urban,1,Phone,Mens E-Mail,1,0,0,1,4.265773677849632
3,3) $200 - $350,309.25,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.734150011272598
2,5) $500 - $750,582.91,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,6.368032800505652
2,"7) $1,000 +",1017.65,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.925251326598888
8,2) $100 - $200,109.4,1,0,Urban,0,Phone,Mens E-Mail,1,0,0,1,4.695010889987881
10,1) $0 - $100,56.49,0,1,Urban,0,Web,No E-Mail,0,0,0,0,4.034063631337171
10,2) $100 - $200,176.74,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,5.174679726089859
1,"6) $750 - $1,000",833.1,1,1,Urban,1,Phone,Mens E-Mail,1,0,0,1,6.725153682980864
4,1) $0 - $100,65.83,1,0,Urban,0,Web,No E-Mail,0,0,0,0,4.187075661479786
5,1) $0 - $100,84.03,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,4.431173877940127
3,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177
2,2) $100 - $200,154.43,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,5.03974091923491
1,2) $100 - $200,155.93,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0,1,5.049407188596794
10,3) $200 - $350,243.59,0,1,Rural,0,Web,No E-Mail,1,0,0,0,5.49548648409001
7,2) $100 - $200,168.58,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,5.127410414569336
4,"6) $750 - $1,000",780.55,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,6.6599987994026755
8,1) $0 - $100,80.55,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,4.388878109622984
2,5) $500 - $750,736.57,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.602004275513909
2,"7) $1,000 +",1025.38,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.932818554575806
4,4) $350 - $500,403.18,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,5.999383112352278
1,2) $100 - $200,175.04,1,0,Rural,0,Web,No E-Mail,0,0,0,0,5.165014519233616
7,3) $200 - $350,342.42,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.836038053776671
10,2) $100 - $200,194.32,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,5.269506284693917
1,5) $500 - $750,500.08,1,1,Urban,1,Phone,No E-Mail,0,0,0,0,6.2147680856235565
5,5) $500 - $750,672.56,1,1,Urban,1,Phone,No E-Mail,1,0,0,0,6.511091326827041
11,2) $100 - $200,106.79,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.670864289183454
5,2) $100 - $200,166.78,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,5.116675578658839
1,2) $100 - $200,125.92,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,4.835646784669093
5,3) $200 - $350,343.36,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.838779459442334
9,1) $0 - $100,38.63,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,3.65402917667819
10,3) $200 - $350,339.18,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,5.826530939915254
11,1) $0 - $100,41.92,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,3.735763040012787
1,5) $500 - $750,530.31,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,6.273461741215901
4,1) $0 - $100,87.15,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.46763077196603
5,3) $200 - $350,202.92,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,5.312811812698489
4,2) $100 - $200,109.28,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,4.69391339582248
10,2) $100 - $200,137.53,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,4.9238420751266165
8,5) $500 - $750,557.26,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.3230319173719
7,5) $500 - $750,543.56,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,6.298140096052297
1,"6) $750 - $1,000",811.73,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,6.699167772551929
7,1) $0 - $100,29.99,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
8,1) $0 - $100,76.03,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,4.331127999240345
5,2) $100 - $200,131.51,0,1,Urban,1,Web,No E-Mail,0,0,0,0,4.879082894353873
10,2) $100 - $200,129.98,1,0,Rural,0,Web,Mens E-Mail,1,0,0,1,4.867380592466203
2,2) $100 - $200,119.26,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0,1,4.78130598369496
7,4) $350 - $500,477.37,1,1,Rural,0,Phone,No E-Mail,1,0,0,0,6.168291871544769
10,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
8,2) $100 - $200,116.7,1,0,Urban,1,Web,No E-Mail,0,0,0,0,4.75960653929251
10,2) $100 - $200,103.48,0,1,Rural,0,Web,No E-Mail,0,0,0,0,4.639378357317828
1,5) $500 - $750,518.05,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,6.250071762697761
1,3) $200 - $350,303.19,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,5.714359671693971
4,1) $0 - $100,74.59,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,4.312006449967072
9,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177
2,2) $100 - $200,189.55,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,5.244652841962344
12,1) $0 - $100,50.9,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,3.929862923556477
2,5) $500 - $750,706.24,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.559955123068372
7,4) $350 - $500,352.39,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,5.864738516814899
3,3) $200 - $350,265.03,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.579843027125901
5,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
6,2) $100 - $200,127.31,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,4.846625057073554
7,1) $0 - $100,50.76,1,0,Rural,1,Web,No E-Mail,0,0,0,0,3.927108642846187
6,1) $0 - $100,54.02,1,0,Urban,1,Web,No E-Mail,0,0,0,0,3.98935434836447
6,"6) $750 - $1,000",793.46,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.676403129118039
2,1) $0 - $100,86.43,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,4.459334837764547
3,2) $100 - $200,112.98,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,4.727210811897116
2,1) $0 - $100,65.35,1,0,Rural,1,Web,Mens E-Mail,1,0,0,1,4.179757440070231
9,4) $350 - $500,382.07,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,5.945603837892363
6,1) $0 - $100,46.77,1,0,Surburban,1,Web,Mens E-Mail,1,0,0,1,3.845241971737795
10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177
3,2) $100 - $200,146.59,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.98763957430194
1,2) $100 - $200,106.27,0,1,Surburban,1,Web,Mens E-Mail,1,1,47.53,1,4.6659830253846035
11,5) $500 - $750,509.81,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,6.234038107285137
3,2) $100 - $200,117.54,1,0,Rural,1,Phone,Mens E-Mail,0,0,0,1,4.766778701184505
10,3) $200 - $350,320.32,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,5.769320496126856
7,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177
8,"6) $750 - $1,000",931.01,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,6.836270018357943
7,2) $100 - $200,118.8,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.777441406928545
1,2) $100 - $200,111.37,0,1,Urban,0,Web,No E-Mail,0,0,0,0,4.712857991405009
11,3) $200 - $350,246.03,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.505453479716429
6,1) $0 - $100,92.95,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,4.532061714167453
8,5) $500 - $750,657.53,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.488490390387448
6,3) $200 - $350,302.37,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.711651433034897
5,1) $0 - $100,61.67,1,0,Urban,1,Web,No E-Mail,0,0,0,0,4.1217975890034015
3,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177
4,2) $100 - $200,137.25,0,1,Urban,0,Web,No E-Mail,1,0,0,0,4.92180408038964
8,3) $200 - $350,237.83,0,1,Surburban,0,Multichannel,No E-Mail,1,0,0,0,5.471556132733606
2,2) $100 - $200,122.4,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,4.807294370078226
1,1) $0 - $100,69.84,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.246206911531347
1,5) $500 - $750,734.05,1,1,Surburban,1,Phone,Mens E-Mail,1,0,0,1,6.59857714618547
6,2) $100 - $200,103.74,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0,1,4.6418877689232545
5,1) $0 - $100,67.49,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,4.211979438755315
10,3) $200 - $350,271.86,1,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0,1,5.605287227907102
5,2) $100 - $200,130.56,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,4.871832891215797
9,2) $100 - $200,181.71,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.202412009660965
1,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
2,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177
4,5) $500 - $750,502.61,1,0,Surburban,1,Web,Mens E-Mail,1,0,0,1,6.21981452144956
1,1) $0 - $100,78.81,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,4.3670398923655585
10,3) $200 - $350,320.36,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,5.769445363455482
7,4) $350 - $500,368.85,1,1,Urban,1,Web,No E-Mail,0,0,0,0,5.910390057330312
3,2) $100 - $200,189.83,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.24612893480245
6,4) $350 - $500,489.16,1,0,Urban,1,Multichannel,No E-Mail,0,0,0,0,6.1926896343211695
9,5) $500 - $750,510.99,1,0,Urban,1,Multichannel,Mens E-Mail,1,0,0,1,6.236350020540596
7,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
5,1) $0 - $100,66.07,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,4.190714786041794
5,2) $100 - $200,155.97,1,0,Urban,0,Web,No E-Mail,0,0,0,0,5.049663681063734
6,2) $100 - $200,109.02,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,4.691531351636135
1,3) $200 - $350,344.27,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0,0,5.84142623323418
6,2) $100 - $200,182.18,1,0,Urban,0,Web,No E-Mail,1,0,0,0,5.204995209316664
4,"7) $1,000 +",1506.93,1,0,Rural,1,Multichannel,No E-Mail,0,0,0,0,7.317829747647201
2,3) $200 - $350,287.11,1,0,Urban,0,Multichannel,Mens E-Mail,1,0,0,1,5.659865417589745
6,1) $0 - $100,87.39,0,1,Urban,1,Web,No E-Mail,0,0,0,0,4.4703808596394525
5,2) $100 - $200,178.45,1,0,Urban,1,Web,Mens E-Mail,1,0,0,1,5.184308449936169
1,4) $350 - $500,467.92,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.1482973411347706
1,"7) $1,000 +",1285.74,1,1,Urban,1,Multichannel,No E-Mail,1,0,0,0,7.159089707063046
1,5) $500 - $750,528.79,1,1,Surburban,1,Phone,No E-Mail,0,0,0,0,6.270591377617365
10,1) $0 - $100,59.74,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,4.090001812787964
1,5) $500 - $750,573.79,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.352263475720252
9,1) $0 - $100,79.11,1,0,Urban,1,Web,No E-Mail,0,0,0,0,4.370839289033305
2,5) $500 - $750,632.66,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.4499331530384465
1,1) $0 - $100,85.94,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,4.453649378346849
7,2) $100 - $200,112.1,0,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,4.719391330078114
8,1) $0 - $100,41.08,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.7155213850603572
1,1) $0 - $100,29.99,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
2,2) $100 - $200,131.94,1,0,Urban,1,Web,No E-Mail,0,0,0,0,4.882347273794725
6,2) $100 - $200,146.92,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,4.989888220951467
10,1) $0 - $100,58.55,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,4.069881090043726
10,5) $500 - $750,564.62,1,0,Rural,1,Multichannel,Mens E-Mail,1,0,0,1,6.336152938500535
2,2) $100 - $200,127.36,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,4.847017722096073
10,4) $350 - $500,454.64,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,6.119505896988866
8,1) $0 - $100,48.88,0,1,Urban,0,Web,No E-Mail,0,0,0,0,3.88936831486334
6,2) $100 - $200,115.01,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,4.74501908110449
10,2) $100 - $200,122.79,1,0,Rural,1,Phone,Mens E-Mail,0,0,0,1,4.810475579172421
10,4) $350 - $500,382.14,1,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,5.945787033611329
5,1) $0 - $100,42.51,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,3.749739342370699
8,2) $100 - $200,127.8,0,1,Rural,1,Web,No E-Mail,1,0,0,0,4.850466541943434
4,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177
7,2) $100 - $200,163.96,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,5.099622495636137
10,3) $200 - $350,229.4,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,5.435467204695271
2,4) $350 - $500,398.74,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,5.9883095754146805
2,3) $200 - $350,321.22,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.772126246634751
11,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
2,4) $350 - $500,442.13,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,6.091603956480641
6,3) $200 - $350,217.27,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,5.3811408197471495
10,2) $100 - $200,138.56,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.931303444814125
9,1) $0 - $100,50.08,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,3.913621726791843
4,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
3,1) $0 - $100,81.07,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,4.395312978999615
4,5) $500 - $750,505.57,1,0,Urban,1,Multichannel,No E-Mail,0,0,0,0,6.225686505629192
9,1) $0 - $100,32.39,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,3.477849733183238
1,"6) $750 - $1,000",792.56,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,6.675268212664775
7,4) $350 - $500,408.39,1,0,Urban,0,Multichannel,No E-Mail,0,0,0,0,6.012222600192492
1,5) $500 - $750,570.62,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,6.346723488988828
10,2) $100 - $200,103.38,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,4.638411519767893
4,1) $0 - $100,92.12,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,4.523092074952484
10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177
9,1) $0 - $100,38.56,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,3.652215469742345
6,5) $500 - $750,522.43,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,6.258491003572145
7,2) $100 - $200,138.9,1,0,Rural,0,Web,Mens E-Mail,1,0,0,1,4.933754249760298
11,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177
7,3) $200 - $350,214.97,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,5.370498483508045
6,5) $500 - $750,708.33,1,1,Surburban,1,Web,No E-Mail,1,0,0,0,6.562910086796982
7,5) $500 - $750,579.77,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.3626314731689
9,1) $0 - $100,76.26,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,4.334148554429418
11,3) $200 - $350,245.93,1,0,Surburban,0,Phone,No E-Mail,1,0,0,0,5.505046942593991
4,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177
10,1) $0 - $100,56.63,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.036538880125714
10,1) $0 - $100,34.03,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,3.5272424885128144
6,2) $100 - $200,123.71,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,4.81794011687474
11,2) $100 - $200,117.01,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,4.7622594012308666
1,1) $0 - $100,36.06,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,3.585184217775171
1,5) $500 - $750,668.67,1,1,Urban,1,Phone,No E-Mail,0,0,0,0,6.505290664886211
2,2) $100 - $200,144.57,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,4.973763819320351
9,1) $0 - $100,51.78,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,3.947003974323392
9,2) $100 - $200,118.9,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,4.778282803696737
9,3) $200 - $350,292.76,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,5.679353160733027
6,3) $200 - $350,208.39,1,1,Urban,0,Multichannel,No E-Mail,0,0,0,0,5.339411324082998
10,1) $0 - $100,35.39,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.566429294357372
11,4) $350 - $500,426.44,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.0554716770822745
2,1) $0 - $100,64.92,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.17315574264639
3,2) $100 - $200,167.22,0,1,Surburban,1,Phone,No E-Mail,1,0,0,0,5.119310310721912
1,"6) $750 - $1,000",807.58,1,0,Urban,1,Web,Mens E-Mail,1,0,0,1,6.694042121397014
8,5) $500 - $750,714.92,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,6.572170648322178
12,1) $0 - $100,31.65,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,3.4547381485901854
1,3) $200 - $350,281.49,1,0,Urban,0,Web,No E-Mail,0,0,0,0,5.640096922970068
1,2) $100 - $200,110.18,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.70211539204457
6,3) $200 - $350,300.63,1,0,Rural,0,Phone,No E-Mail,0,0,0,0,5.705880272738347
1,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177
5,4) $350 - $500,395.96,0,1,Rural,1,Web,No E-Mail,0,0,0,0,5.981313196051606
9,1) $0 - $100,95.61,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,4.560277417097355
7,1) $0 - $100,86.07,1,0,Urban,0,Web,No E-Mail,0,0,0,0,4.455160918661383
11,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
8,3) $200 - $350,342.6,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.83656358589002
1,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,1,0,0,1,3.4008639927609177
3,3) $200 - $350,328.03,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,5.7931050676162545
4,4) $350 - $500,431.55,0,1,Surburban,0,Multichannel,No E-Mail,1,0,0,0,6.067383378665666
1,"7) $1,000 +",1442.53,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,7.2741537953930315
10,1) $0 - $100,39.01,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.663818023518565
2,3) $200 - $350,271.81,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,5.605103292798889
9,3) $200 - $350,268.09,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,5.591322745031163
5,1) $0 - $100,35.41,0,1,Urban,1,Web,No E-Mail,0,0,0,0,3.566994266123812
8,4) $350 - $500,400.8,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.993462549770655
4,"6) $750 - $1,000",945.22,1,1,Rural,1,Phone,No E-Mail,0,0,0,0,6.851417704631847
2,2) $100 - $200,193.04,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,5.262897421316776
2,4) $350 - $500,430.1,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,6.064017739789691
9,2) $100 - $200,106.32,0,1,Rural,0,Web,No E-Mail,0,0,0,0,4.66645341440499
10,4) $350 - $500,358.49,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,5.881900765647841
1,3) $200 - $350,251.83,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.528754256689711
6,3) $200 - $350,318.7,1,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.764250221423291
1,3) $200 - $350,253.23,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.5342981666637385
2,3) $200 - $350,235.72,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.462644659969713
4,5) $500 - $750,622.04,1,1,Surburban,1,Phone,No E-Mail,0,0,0,0,6.433004399353137
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
4,4) $350 - $500,444.07,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,6.09598220766322
1,3) $200 - $350,201.45,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,5.305541211637356
1,1) $0 - $100,83.85,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,4.429029488269218
11,1) $0 - $100,74.73,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,4.313881617942199
3,"6) $750 - $1,000",857.05,1,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,6.753496259953066
5,2) $100 - $200,152,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.0238805208462765
10,2) $100 - $200,133.59,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0,1,4.8947754080017205
6,1) $0 - $100,75.98,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,4.330470147759479
2,1) $0 - $100,30.38,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.4137844971676268
10,1) $0 - $100,46.79,1,0,Urban,0,Phone,Mens E-Mail,1,0,0,1,3.845669504878125
11,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
10,3) $200 - $350,238.44,1,1,Rural,0,Web,Mens E-Mail,0,0,0,1,5.474117706351726
8,2) $100 - $200,135.02,0,1,Urban,0,Web,No E-Mail,0,0,0,0,4.905422915613724
5,3) $200 - $350,289.94,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0,0,5.669674005022752
1,1) $0 - $100,32.69,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,3.487069220736119
5,1) $0 - $100,30.18,0,1,Rural,0,Web,No E-Mail,0,0,0,0,3.407179453339703
